"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0009144 purine nucleoside triphosphate metabolic process",0.702313338726388,-0.531294892477234,0.702313338726388,0.955395151996233,468,0.702313338726388
"GO:0032024 positive regulation of insulin secretion",0.702405989441396,-0.533367006299927,0.702405989441396,0.955395151996233,43,0.702405989441396
"GO:0006623 protein targeting to vacuole",0.702791957455703,-0.551293075698909,0.702791957455703,0.955395151996233,10,0.702791957455703
"GO:0072666 establishment of protein localization to vacuole",0.702791957455703,-0.551293075698909,0.702791957455703,0.955395151996233,10,0.702791957455703
"GO:0090199 regulation of release of cytochrome c from mitochondria",0.702858568454004,-0.53677869874765,0.702858568454004,0.955395151996233,32,0.702858568454004
"GO:0048565 digestive tract development",0.70334590111344,-0.534926306635412,0.70334590111344,0.955395151996233,103,0.70334590111344
"GO:0051090 regulation of sequence-specific DNA binding transcription factor activity",0.703449564496427,-0.534632826766326,0.703449564496427,0.955395151996233,336,0.703449564496427
"GO:0070988 demethylation",0.70345317653808,-0.536695034402686,0.70345317653808,0.955395151996233,42,0.70345317653808
"GO:0010595 positive regulation of endothelial cell migration",0.70346868091067,-0.53753530308287,0.70346868091067,0.955395151996233,43,0.70346868091067
"GO:0003407 neural retina development",0.703620923205068,-0.537831345079127,0.703620923205068,0.955395151996233,33,0.703620923205068
"GO:1901213 regulation of transcription from RNA polymerase II promoter involved in heart development",0.70375963529715,-0.54633441025218,0.70375963529715,0.955395151996233,13,0.70375963529715
"GO:0033866 nucleoside bisphosphate biosynthetic process",0.703771295464261,-0.551303836996778,0.703771295464261,0.955395151996233,11,0.703771295464261
"GO:0034030 ribonucleoside bisphosphate biosynthetic process",0.703771295464261,-0.551303836996778,0.703771295464261,0.955395151996233,11,0.703771295464261
"GO:0034033 purine nucleoside bisphosphate biosynthetic process",0.703771295464261,-0.551303836996778,0.703771295464261,0.955395151996233,11,0.703771295464261
"GO:0003281 ventricular septum development",0.704273668987174,-0.539010261361325,0.704273668987174,0.955395151996233,40,0.704273668987174
"GO:0021537 telencephalon development",0.704347151415526,-0.53762058079597,0.704347151415526,0.955395151996233,155,0.704347151415526
"GO:0031669 cellular response to nutrient levels",0.704973668095544,-0.539868785090981,0.704973668095544,0.955395151996233,114,0.704973668095544
"GO:0050892 intestinal absorption",0.70497474770419,-0.543493360388437,0.70497474770419,0.955395151996233,20,0.70497474770419
"GO:0003170 heart valve development",0.70502954010357,-0.545112750392752,0.70502954010357,0.955395151996233,24,0.70502954010357
"GO:0032352 positive regulation of hormone metabolic process",0.705126356733347,-0.554793888657996,0.705126356733347,0.955395151996233,11,0.705126356733347
"GO:0045786 negative regulation of cell cycle",0.705328274953562,-0.540070559809194,0.705328274953562,0.955395151996233,449,0.705328274953562
"GO:0042402 cellular biogenic amine catabolic process",0.705336008194167,-0.54817621163625,0.705336008194167,0.955395151996233,16,0.705336008194167
"GO:0048278 vesicle docking",0.705563822623456,-0.54595066406716,0.705563822623456,0.955395151996233,29,0.705563822623456
"GO:1901020 negative regulation of calcium ion transmembrane transporter activity",0.705678801859978,-0.551311335357543,0.705678801859978,0.955395151996233,15,0.705678801859978
"GO:0000045 autophagic vacuole assembly",0.705959763132278,-0.547855655139623,0.705959763132278,0.955395151996233,27,0.705959763132278
"GO:0016337 cell-cell adhesion",0.706149177335571,-0.542401067977066,0.706149177335571,0.955395151996233,398,0.706149177335571
"GO:0035023 regulation of Rho protein signal transduction",0.706202423627794,-0.543011405808272,0.706202423627794,0.955395151996233,166,0.706202423627794
"GO:0006000 fructose metabolic process",0.70647637001268,-0.555266178011526,0.70647637001268,0.955395151996233,11,0.70647637001268
"GO:0061035 regulation of cartilage development",0.706507381291953,-0.546340880727108,0.706507381291953,0.955395151996233,47,0.706507381291953
"GO:0050919 negative chemotaxis",0.706740627371446,-0.556067776643369,0.706740627371446,0.955395151996233,12,0.706740627371446
"GO:0045017 glycerolipid biosynthetic process",0.706990962412591,-0.545087413966489,0.706990962412591,0.955395151996233,226,0.706990962412591
"GO:0009199 ribonucleoside triphosphate metabolic process",0.707448172848523,-0.546183363817687,0.707448172848523,0.955395151996233,469,0.707448172848523
"GO:0042147 retrograde transport, endosome to Golgi",0.707594363353573,-0.552334682136278,0.707594363353573,0.955395151996233,29,0.707594363353573
"GO:0042461 photoreceptor cell development",0.707819878713446,-0.550280857136213,0.707819878713446,0.955395151996233,33,0.707819878713446
"GO:0051904 pigment granule transport",0.707827897160925,-0.555616548755808,0.707827897160925,0.955395151996233,18,0.707827897160925
"GO:0015988 energy coupled proton transmembrane transport, against electrochemical gradient",0.707870569269437,-0.552361380641937,0.707870569269437,0.955395151996233,30,0.707870569269437
"GO:0015991 ATP hydrolysis coupled proton transport",0.707870569269437,-0.552361380641937,0.707870569269437,0.955395151996233,30,0.707870569269437
"GO:0070482 response to oxygen levels",0.707903496126382,-0.547734134235965,0.707903496126382,0.955395151996233,239,0.707903496126382
"GO:0010639 negative regulation of organelle organization",0.707934344107268,-0.547930599737648,0.707934344107268,0.955395151996233,174,0.707934344107268
"GO:0042220 response to cocaine",0.70848077839746,-0.552044540920142,0.70848077839746,0.955395151996233,31,0.70848077839746
"GO:0061061 muscle structure development",0.708547055719312,-0.549384313844979,0.708547055719312,0.955395151996233,461,0.708547055719312
"GO:0010001 glial cell differentiation",0.70875617421999,-0.550451150577208,0.70875617421999,0.955395151996233,140,0.70875617421999
"GO:0072075 metanephric mesenchyme development",0.708788233012645,-0.558646844884437,0.708788233012645,0.955395151996233,15,0.708788233012645
"GO:0032411 positive regulation of transporter activity",0.709193582648364,-0.554401780885979,0.709193582648364,0.955395151996233,36,0.709193582648364
"GO:0044057 regulation of system process",0.709594346480566,-0.552424190139094,0.709594346480566,0.955395151996233,446,0.709594346480566
"GO:0007130 synaptonemal complex assembly",0.709611001927072,-0.560008211235561,0.709611001927072,0.955395151996233,14,0.709611001927072
"GO:0009251 glucan catabolic process",0.709872691272249,-0.557977587471736,0.709872691272249,0.955395151996233,26,0.709872691272249
"GO:0044247 cellular polysaccharide catabolic process",0.709872691272249,-0.557977587471736,0.709872691272249,0.955395151996233,26,0.709872691272249
"GO:0042755 eating behavior",0.710200819199629,-0.558329847845179,0.710200819199629,0.955395151996233,22,0.710200819199629
"GO:0090200 positive regulation of release of cytochrome c from mitochondria",0.710498521156238,-0.561542879482525,0.710498521156238,0.955395151996233,22,0.710498521156238
"GO:0060712 spongiotrophoblast layer development",0.71083208516021,-0.565033727668212,0.710832085160211,0.955395151996233,11,0.71083208516021
"GO:0006721 terpenoid metabolic process",0.710881740001996,-0.557624152830443,0.710881740001996,0.955395151996233,56,0.710881740001996
"GO:0043032 positive regulation of macrophage activation",0.710882572276133,-0.56672026259185,0.710882572276132,0.955395151996233,10,0.710882572276133
"GO:0048708 astrocyte differentiation",0.711056366190026,-0.55885499306871,0.711056366190026,0.955395151996233,43,0.711056366190026
"GO:0051491 positive regulation of filopodium assembly",0.711155659855874,-0.56388189604507,0.711155659855874,0.955395151996233,22,0.711155659855874
"GO:0051817 modification of morphology or physiology of other organism involved in symbiotic interaction",0.71133657508037,-0.560265591990303,0.71133657508037,0.955395151996233,42,0.71133657508037
"GO:0051262 protein tetramerization",0.711512501607598,-0.55962484336985,0.711512501607598,0.955395151996233,77,0.711512501607598
"GO:0033273 response to vitamin",0.71164084655922,-0.559914487813633,0.71164084655922,0.955395151996233,62,0.71164084655922
"GO:0042472 inner ear morphogenesis",0.711780063183092,-0.559738514125066,0.711780063183092,0.955395151996233,93,0.711780063183092
"GO:0009880 embryonic pattern specification",0.711908061391741,-0.560781121410381,0.711908061391741,0.955395151996233,59,0.711908061391741
"GO:0007379 segment specification",0.712027882664872,-0.568656554058009,0.712027882664872,0.955395151996233,16,0.712027882664872
"GO:0008635 activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c",0.712102182062469,-0.577204303418601,0.712102182062469,0.955395151996233,10,0.712102182062469
"GO:0032462 regulation of protein homooligomerization",0.712447685399219,-0.573122933773982,0.712447685399219,0.955395151996233,14,0.712447685399219
"GO:0007131 reciprocal meiotic recombination",0.712527577248038,-0.564580431859105,0.712527577248038,0.955395151996233,37,0.712527577248038
"GO:0035825 reciprocal DNA recombination",0.712527577248038,-0.564580431859105,0.712527577248038,0.955395151996233,37,0.712527577248038
"GO:0018149 peptide cross-linking",0.712791571334344,-0.565442073081447,0.712791571334344,0.955395151996233,29,0.712791571334344
"GO:0051963 regulation of synapse assembly",0.712957161798889,-0.565951137105269,0.712957161798889,0.955395151996233,31,0.712957161798889
"GO:0014821 phasic smooth muscle contraction",0.712986775615505,-0.57121321430727,0.712986775615505,0.955395151996233,16,0.712986775615505
"GO:0045022 early endosome to late endosome transport",0.713062726825492,-0.570712659501173,0.713062726825492,0.955395151996233,21,0.713062726825492
"GO:0003091 renal water homeostasis",0.713308449951937,-0.570311657543037,0.713308449951937,0.955395151996233,14,0.713308449951937
"GO:0048713 regulation of oligodendrocyte differentiation",0.713376016026577,-0.567728292345583,0.713376016026577,0.955395151996233,22,0.713376016026577
"GO:0097061 dendritic spine organization",0.713417515573151,-0.569379178194706,0.713417515573151,0.955395151996233,24,0.713417515573151
"GO:0016578 histone deubiquitination",0.713500759986381,-0.574739885672708,0.713500759986381,0.955395151996233,16,0.713500759986381
"GO:0043484 regulation of RNA splicing",0.713602833432182,-0.566622856612473,0.713602833432182,0.955395151996233,61,0.713602833432182
"GO:0035306 positive regulation of dephosphorylation",0.713896301127065,-0.577966119851588,0.713896301127065,0.955395151996233,14,0.713896301127065
"GO:0005980 glycogen catabolic process",0.71403243322255,-0.570490404591479,0.71403243322255,0.955395151996233,25,0.71403243322255
"GO:0032801 receptor catabolic process",0.714249021306944,-0.579943940303148,0.714249021306944,0.955395151996233,13,0.714249021306944
"GO:0050891 multicellular organismal water homeostasis",0.714390113792973,-0.571940982861618,0.714390113792973,0.955395151996233,18,0.714390113792973
"GO:0009083 branched-chain amino acid catabolic process",0.714701823118395,-0.576487677146432,0.714701823118395,0.955395151996233,19,0.714701823118395
"GO:0032350 regulation of hormone metabolic process",0.714860631298217,-0.574627851102408,0.714860631298217,0.955395151996233,23,0.714860631298217
"GO:0045026 plasma membrane fusion",0.715221049032028,-0.575956797291156,0.715221049032028,0.955395151996233,15,0.715221049032028
"GO:0014033 neural crest cell differentiation",0.715446862356715,-0.570928764568955,0.715446862356715,0.955395151996233,65,0.715446862356715
"GO:0048286 lung alveolus development",0.715593907696324,-0.573807138745429,0.715593907696324,0.955395151996233,37,0.715593907696324
"GO:0048514 blood vessel morphogenesis",0.715627016429741,-0.570149169015018,0.715627016429741,0.955395151996233,432,0.715627016429741
"GO:0033500 carbohydrate homeostasis",0.715829152401901,-0.5713290848964,0.715829152401901,0.955395151996233,128,0.715829152401901
"GO:0042593 glucose homeostasis",0.715829152401901,-0.5713290848964,0.715829152401901,0.955395151996233,128,0.715829152401901
"GO:0043584 nose development",0.715858804249525,-0.580702204296534,0.715858804249525,0.955395151996233,14,0.715858804249525
"GO:0000413 protein peptidyl-prolyl isomerization",0.716014735163916,-0.579708704525666,0.716014735163916,0.955395151996233,19,0.716014735163916
"GO:0009743 response to carbohydrate stimulus",0.71606807185012,-0.571988781418179,0.71606807185012,0.955395151996233,134,0.71606807185012
"GO:0048016 inositol phosphate-mediated signaling",0.716219589607497,-0.57909378692179,0.716219589607497,0.955395151996233,17,0.716219589607497
"GO:0042787 protein ubiquitination involved in ubiquitin-dependent protein catabolic process",0.716265503927884,-0.574290653316783,0.716265503927884,0.955395151996233,60,0.716265503927884
"GO:0048875 chemical homeostasis within a tissue",0.716400171407045,-0.586847104483307,0.716400171407045,0.955395151996233,11,0.716400171407045
"GO:0018146 keratan sulfate biosynthetic process",0.716658702257569,-0.578669364690031,0.716658702257569,0.955395151996233,27,0.716658702257569
"GO:0060538 skeletal muscle organ development",0.716739408069923,-0.573853033272195,0.716739408069923,0.955395151996233,189,0.716739408069923
"GO:0060348 bone development",0.716840240051342,-0.574791620587157,0.716840240051342,0.955395151996233,96,0.716840240051342
"GO:0031344 regulation of cell projection organization",0.71694445346985,-0.574216464446072,0.71694445346985,0.955395151996233,260,0.71694445346985
"GO:0006890 retrograde vesicle-mediated transport, Golgi to ER",0.717046155262752,-0.581641746747268,0.717046155262752,0.955395151996233,25,0.717046155262752
"GO:0031109 microtubule polymerization or depolymerization",0.717252926717332,-0.577525498359382,0.717252926717333,0.955395151996233,48,0.717252926717332
"GO:0030878 thyroid gland development",0.717399213620743,-0.580275523783517,0.717399213620743,0.955395151996233,20,0.717399213620743
"GO:0030900 forebrain development",0.717504277537877,-0.575826475217113,0.717504277537877,0.955395151996233,278,0.717504277537877
"GO:0051651 maintenance of location in cell",0.717524135750341,-0.576798749960534,0.717524135750341,0.955395151996233,107,0.717524135750341
"GO:0046348 amino sugar catabolic process",0.717648778885855,-0.584993732905421,0.717648778885855,0.955395151996233,13,0.717648778885855
"GO:0071230 cellular response to amino acid stimulus",0.718150300538554,-0.58158930843402,0.718150300538554,0.955395151996233,35,0.718150300538554
"GO:0001667 ameboidal cell migration",0.718196688094383,-0.578557244571075,0.718196688094383,0.955395151996233,109,0.718196688094383
"GO:0016050 vesicle organization",0.718196775648805,-0.578921784795535,0.718196775648805,0.955395151996233,107,0.718196775648805
"GO:0050767 regulation of neurogenesis",0.718536489636789,-0.578772050876218,0.718536489636789,0.955395151996233,392,0.718536489636789
"GO:0006754 ATP biosynthetic process",0.718557607921671,-0.581601354176224,0.718557607921671,0.955395151996233,53,0.718557607921671
"GO:0040029 regulation of gene expression, epigenetic",0.718856562730219,-0.580428197357346,0.718856562730219,0.955395151996233,128,0.718856562730219
"GO:0006110 regulation of glycolysis",0.719357525002816,-0.586756669585701,0.719357525002816,0.955395151996233,21,0.719357525002816
"GO:0006487 protein N-linked glycosylation",0.719503233151225,-0.583067793309524,0.719503233151225,0.955395151996233,98,0.719503233151225
"GO:0035304 regulation of protein dephosphorylation",0.719951233563598,-0.594764897177283,0.719951233563598,0.955395151996233,16,0.719951233563598
"GO:0000098 sulfur amino acid catabolic process",0.720608292001153,-0.60181747863358,0.720608292001153,0.955395151996233,12,0.720608292001153
"GO:0016137 glycoside metabolic process",0.720766961899426,-0.596430923666111,0.720766961899426,0.955395151996233,14,0.720766961899426
"GO:0048806 genitalia development",0.720792749749202,-0.587999208121066,0.720792749749202,0.955395151996233,43,0.720792749749202
"GO:0071108 protein K48-linked deubiquitination",0.720926170480981,-0.599649756152585,0.720926170480981,0.955395151996233,13,0.720926170480981
"GO:0051905 establishment of pigment granule localization",0.72111482612456,-0.595208340935786,0.72111482612456,0.955395151996233,19,0.72111482612456
"GO:0060601 lateral sprouting from an epithelium",0.721229789617199,-0.596172637781438,0.721229789617199,0.955395151996233,13,0.721229789617199
"GO:0009636 response to toxin",0.721870444568319,-0.589452372244396,0.721870444568319,0.955395151996233,125,0.721870444568319
"GO:0018105 peptidyl-serine phosphorylation",0.722199984328605,-0.590487435565086,0.722199984328605,0.955395151996233,128,0.722199984328605
"GO:0048145 regulation of fibroblast proliferation",0.722239292118141,-0.591245488580215,0.722239292118141,0.955395151996233,61,0.722239292118141
"GO:0060231 mesenchymal to epithelial transition",0.72228608271143,-0.596471625460456,0.722286082711431,0.955395151996233,19,0.72228608271143
"GO:0060997 dendritic spine morphogenesis",0.722351908746235,-0.596727362910116,0.722351908746235,0.955395151996233,22,0.722351908746235
"GO:0046488 phosphatidylinositol metabolic process",0.722376085925154,-0.590807760608621,0.722376085925154,0.955395151996233,132,0.722376085925154
"GO:0070193 synaptonemal complex organization",0.722455303747121,-0.597871834165867,0.722455303747121,0.955395151996233,16,0.722455303747121
"GO:0003230 cardiac atrium development",0.722597839514431,-0.594990223175139,0.722597839514431,0.955395151996233,27,0.722597839514431
"GO:0061041 regulation of wound healing",0.722693603611631,-0.592420779297995,0.722693603611631,0.955395151996233,82,0.722693603611631
"GO:0006120 mitochondrial electron transport, NADH to ubiquinone",0.723077527665237,-0.59534561086466,0.723077527665237,0.955395151996233,44,0.723077527665237
"GO:0051924 regulation of calcium ion transport",0.723108732623478,-0.592959867557299,0.723108732623478,0.955395151996233,125,0.723108732623478
"GO:0010714 positive regulation of collagen metabolic process",0.723212625871212,-0.601078252090867,0.723212625871212,0.955395151996233,19,0.723212625871212
"GO:0032967 positive regulation of collagen biosynthetic process",0.723212625871212,-0.601078252090867,0.723212625871212,0.955395151996233,19,0.723212625871212
"GO:0008053 mitochondrial fusion",0.723294340148882,-0.60425110572404,0.723294340148882,0.955395151996233,14,0.723294340148882
"GO:0007266 Rho protein signal transduction",0.723334834532293,-0.593808140739895,0.723334834532293,0.955395151996233,116,0.723334834532293
"GO:0071294 cellular response to zinc ion",0.723389284214982,-0.603242415500074,0.723389284214982,0.955395151996233,11,0.723389284214982
"GO:0009081 branched-chain amino acid metabolic process",0.723472729100849,-0.601138827496112,0.723472729100849,0.955395151996233,23,0.723472729100849
"GO:0030073 insulin secretion",0.723719953463314,-0.59458212852602,0.723719953463314,0.955395151996233,165,0.723719953463314
"GO:0051129 negative regulation of cellular component organization",0.724051285282612,-0.595254615396257,0.724051285282612,0.955395151996233,337,0.724051285282612
"GO:0014032 neural crest cell development",0.724174080519095,-0.597215077170177,0.724174080519095,0.955395151996233,57,0.724174080519095
"GO:0060736 prostate gland growth",0.724325300114521,-0.608353180993161,0.724325300114521,0.955395151996233,11,0.724325300114521
"GO:0043470 regulation of carbohydrate catabolic process",0.724369720286332,-0.600551209988619,0.724369720286332,0.955395151996233,29,0.724369720286332
"GO:0043471 regulation of cellular carbohydrate catabolic process",0.724369720286332,-0.600551209988619,0.724369720286332,0.955395151996233,29,0.724369720286332
"GO:0046717 acid secretion",0.724443161134185,-0.598834478152425,0.724443161134185,0.955395151996233,38,0.724443161134185
"GO:0031110 regulation of microtubule polymerization or depolymerization",0.72446059493822,-0.600277909507609,0.72446059493822,0.955395151996233,39,0.72446059493822
"GO:0032402 melanosome transport",0.72451988944365,-0.606664490631384,0.72451988944365,0.955395151996233,17,0.72451988944365
"GO:0021533 cell differentiation in hindbrain",0.724541527334399,-0.603679630966305,0.724541527334399,0.955395151996233,17,0.724541527334399
"GO:0046785 microtubule polymerization",0.724662188518472,-0.604092957186045,0.724662188518472,0.955395151996233,23,0.724662188518472
"GO:0060272 embryonic skeletal joint morphogenesis",0.725078333861932,-0.6106716435151,0.725078333861932,0.955395151996233,13,0.725078333861932
"GO:0030518 intracellular steroid hormone receptor signaling pathway",0.725114527428176,-0.599672034660307,0.725114527428176,0.955395151996233,100,0.725114527428176
"GO:0021782 glial cell development",0.725397234847999,-0.600513977756227,0.725397234847999,0.955395151996233,69,0.725397234847999
"GO:0071241 cellular response to inorganic substance",0.725455309867547,-0.600535555578457,0.725455309867547,0.955395151996233,83,0.725455309867547
"GO:0060419 heart growth",0.725578191708109,-0.602471071514988,0.725578191708109,0.955395151996233,48,0.725578191708109
"GO:0042168 heme metabolic process",0.725768982484396,-0.605812590294283,0.725768982484396,0.955395151996233,30,0.725768982484396
"GO:0006555 methionine metabolic process",0.725772883132038,-0.613530508163688,0.725772883132038,0.955395151996233,15,0.725772883132038
"GO:0030193 regulation of blood coagulation",0.725785296685008,-0.6021786829506,0.725785296685008,0.955395151996233,62,0.725785296685008
"GO:1900046 regulation of hemostasis",0.725785296685008,-0.6021786829506,0.725785296685008,0.955395151996233,62,0.725785296685008
"GO:0060026 convergent extension",0.725925365107223,-0.607763477445627,0.725925365107223,0.955395151996233,20,0.725925365107223
"GO:0000272 polysaccharide catabolic process",0.726052391159023,-0.60610581241345,0.726052391159023,0.955395151996233,28,0.726052391159023
"GO:0007030 Golgi organization",0.726069987368386,-0.605406035058067,0.726069987368386,0.955395151996233,43,0.726069987368386
"GO:0033120 positive regulation of RNA splicing",0.726200257386496,-0.621491877097988,0.726200257386496,0.955395151996233,11,0.726200257386496
"GO:0008217 regulation of blood pressure",0.726323261318088,-0.602512014230438,0.726323261318088,0.955395151996233,137,0.726323261318088
"GO:0046471 phosphatidylglycerol metabolic process",0.726493078687624,-0.605373010777483,0.726493078687624,0.955395151996233,34,0.726493078687624
"GO:0006767 water-soluble vitamin metabolic process",0.726819244292436,-0.605309848201074,0.726819244292436,0.955395151996233,65,0.726819244292436
"GO:0006222 UMP biosynthetic process",0.726994511135993,-0.622417896344368,0.726994511135993,0.955395151996233,11,0.726994511135993
"GO:0009173 pyrimidine ribonucleoside monophosphate metabolic process",0.726994511135993,-0.622417896344368,0.726994511135993,0.955395151996233,11,0.726994511135993
"GO:0009174 pyrimidine ribonucleoside monophosphate biosynthetic process",0.726994511135993,-0.622417896344368,0.726994511135993,0.955395151996233,11,0.726994511135993
"GO:0046049 UMP metabolic process",0.726994511135993,-0.622417896344368,0.726994511135993,0.955395151996233,11,0.726994511135993
"GO:0032341 aldosterone metabolic process",0.727045025879539,-0.616289716861439,0.727045025879539,0.955395151996233,10,0.727045025879539
"GO:0009437 carnitine metabolic process",0.727287149495991,-0.627344227880261,0.727287149495991,0.955395151996233,10,0.727287149495991
"GO:0071248 cellular response to metal ion",0.727530677418996,-0.60685292525671,0.727530677418996,0.955395151996233,79,0.727530677418996
"GO:0007342 fusion of sperm to egg plasma membrane",0.727727183289363,-0.615028592208386,0.727727183289363,0.955395151996233,13,0.727727183289363
"GO:0042273 ribosomal large subunit biogenesis",0.727850202697269,-0.625449947400438,0.727850202697269,0.955395151996233,12,0.727850202697269
"GO:0035640 exploration behavior",0.727979247239252,-0.622562295044353,0.727979247239252,0.955395151996233,11,0.727979247239252
"GO:0055017 cardiac muscle tissue growth",0.72836068463804,-0.611408886393576,0.72836068463804,0.955395151996233,42,0.72836068463804
"GO:0019098 reproductive behavior",0.728437924741355,-0.610242914681141,0.728437924741355,0.955395151996233,65,0.728437924741355
"GO:0035264 multicellular organism growth",0.728800039548703,-0.610357899408119,0.728800039548703,0.955395151996233,113,0.728800039548703
"GO:0007519 skeletal muscle tissue development",0.728984981370943,-0.610509285922177,0.728984981370943,0.955395151996233,182,0.728984981370943
"GO:0001946 lymphangiogenesis",0.729088866655798,-0.624703490893817,0.729088866655798,0.955395151996233,14,0.729088866655798
"GO:0007040 lysosome organization",0.729642589663221,-0.617041711707993,0.729642589663221,0.955395151996233,32,0.729642589663221
"GO:0019395 fatty acid oxidation",0.729785534519434,-0.613701342444171,0.729785534519434,0.955395151996233,89,0.729785534519434
"GO:0048599 oocyte development",0.729931891907239,-0.616393782180534,0.729931891907238,0.955395151996233,31,0.729931891907239
"GO:0044766 multi-organism transport",0.730510722284089,-0.621103484681887,0.730510722284089,0.955395151996233,27,0.730510722284089
"GO:0060323 head morphogenesis",0.730782331140076,-0.620626391146039,0.730782331140076,0.955395151996233,33,0.730782331140076
"GO:0090103 cochlea morphogenesis",0.730959680670106,-0.624037131018732,0.730959680670106,0.955395151996233,21,0.730959680670106
"GO:0033540 fatty acid beta-oxidation using acyl-CoA oxidase",0.731127767078065,-0.635570359187312,0.731127767078065,0.955395151996233,11,0.731127767078065
"GO:0009064 glutamine family amino acid metabolic process",0.731243459973163,-0.618713547233687,0.731243459973163,0.955395151996233,62,0.731243459973163
"GO:0032091 negative regulation of protein binding",0.731444805265359,-0.622965878782464,0.731444805265359,0.955395151996233,33,0.731444805265359
"GO:0010799 regulation of peptidyl-threonine phosphorylation",0.731979036135527,-0.626330446904956,0.731979036135527,0.955395151996233,20,0.731979036135527
"GO:0048701 embryonic cranial skeleton morphogenesis",0.732147479355453,-0.623837266613301,0.732147479355453,0.955395151996233,34,0.732147479355453
"GO:0042737 drug catabolic process",0.732271655304587,-0.632154794584883,0.732271655304587,0.955395151996233,11,0.732271655304587
"GO:0061418 regulation of transcription from RNA polymerase II promoter in response to hypoxia",0.732566500968491,-0.627310824080766,0.732566500968491,0.955395151996233,28,0.732566500968491
"GO:0001958 endochondral ossification",0.732637351983855,-0.629315104236027,0.732637351983855,0.955395151996233,21,0.732637351983855
"GO:0036075 replacement ossification",0.732637351983855,-0.629315104236027,0.732637351983855,0.955395151996233,21,0.732637351983855
"GO:0033261 regulation of S phase",0.732729973247318,-0.625603393807619,0.732729973247318,0.955395151996233,33,0.732729973247318
"GO:0031398 positive regulation of protein ubiquitination",0.733131092110179,-0.623737733306069,0.733131092110179,0.955395151996233,132,0.733131092110179
"GO:0090208 positive regulation of triglyceride metabolic process",0.733353218846223,-0.631972739720596,0.733353218846223,0.955395151996233,15,0.733353218846223
"GO:0009086 methionine biosynthetic process",0.733739213244289,-0.642297203558052,0.733739213244289,0.955395151996233,12,0.733739213244289
"GO:0045071 negative regulation of viral genome replication",0.733812015413746,-0.628872499085885,0.733812015413746,0.955395151996233,31,0.733812015413746
"GO:0048525 negative regulation of viral reproduction",0.733812015413746,-0.628872499085885,0.733812015413746,0.955395151996233,31,0.733812015413746
"GO:0009886 post-embryonic morphogenesis",0.733814660825128,-0.639400855474379,0.733814660825128,0.955395151996233,11,0.733814660825128
"GO:0050807 regulation of synapse organization",0.733904734081009,-0.627584722704218,0.733904734081009,0.955395151996233,50,0.733904734081009
"GO:0070925 organelle assembly",0.73404033878007,-0.626299952737686,0.73404033878007,0.955395151996233,108,0.73404033878007
"GO:0015849 organic acid transport",0.734265217867229,-0.626309166481233,0.734265217867229,0.955395151996233,216,0.734265217867229
"GO:0046942 carboxylic acid transport",0.734265217867229,-0.626309166481233,0.734265217867229,0.955395151996233,216,0.734265217867229
"GO:0021680 cerebellar Purkinje cell layer development",0.734322090861455,-0.637234911073786,0.734322090861455,0.955395151996233,16,0.734322090861455
"GO:0021954 central nervous system neuron development",0.734486351180844,-0.628736719811015,0.734486351180844,0.955395151996233,55,0.734486351180844
"GO:0055123 digestive system development",0.73454695683773,-0.62763815198735,0.73454695683773,0.955395151996233,112,0.73454695683773
"GO:0031102 neuron projection regeneration",0.734757550266624,-0.632052972680358,0.734757550266624,0.955395151996233,29,0.734757550266624
"GO:0030858 positive regulation of epithelial cell differentiation",0.735164656749369,-0.632612038595825,0.735164656749369,0.955395151996233,28,0.735164656749369
"GO:0006006 glucose metabolic process",0.73547018142047,-0.630049816319891,0.73547018142047,0.955395151996233,209,0.73547018142047
"GO:0060041 retina development in camera-type eye",0.735534424625325,-0.630922698019659,0.735534424625325,0.955395151996233,102,0.735534424625325
"GO:0070633 transepithelial transport",0.735594310349203,-0.640000971172402,0.735594310349203,0.955395151996233,13,0.735594310349203
"GO:0031114 regulation of microtubule depolymerization",0.735600475963627,-0.641756004981621,0.735600475963627,0.955395151996233,17,0.735600475963627
"GO:0051168 nuclear export",0.735651965809135,-0.631514022154728,0.735651965809135,0.955395151996233,119,0.735651965809135
"GO:0003018 vascular process in circulatory system",0.735853535886464,-0.631605384246039,0.735853535886464,0.955395151996233,127,0.735853535886464
"GO:0031146 SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.736179047301067,-0.644970214303651,0.736179047301067,0.955395151996233,16,0.736179047301067
"GO:0060512 prostate gland morphogenesis",0.736494419836903,-0.636370278050865,0.736494419836903,0.955395151996233,33,0.736494419836903
"GO:0006560 proline metabolic process",0.736576735473228,-0.65466644634161,0.736576735473228,0.955395151996233,10,0.736576735473228
"GO:0018209 peptidyl-serine modification",0.736773881145888,-0.634553059653936,0.736773881145888,0.955395151996233,140,0.736773881145888
"GO:0043968 histone H2A acetylation",0.736861635018894,-0.653983246773424,0.736861635018894,0.955395151996233,12,0.736861635018894
"GO:0030214 hyaluronan catabolic process",0.736983634681308,-0.650766142392511,0.736983634681308,0.955395151996233,13,0.736983634681308
"GO:0032401 establishment of melanosome localization",0.73724225294618,-0.645707369890699,0.73724225294618,0.955395151996233,18,0.73724225294618
