"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0006605 protein targeting",0.998969289287695,-3.09151201454331,0.998969289287695,0.999999847898197,480,0.998969289287695
"GO:0051248 negative regulation of protein metabolic process",0.998969375621896,-3.09090686752542,0.998969375621896,0.999999847898197,475,0.998969375621896
"GO:0000375 RNA splicing, via transesterification reactions",0.998990802583291,-3.11858109794191,0.998990802583291,0.999999847898197,212,0.998990802583291
"GO:0006487 protein N-linked glycosylation",0.999128233699392,-3.18970804672125,0.999128233699392,0.999999847898197,98,0.999128233699392
"GO:0034976 response to endoplasmic reticulum stress",0.999179641917484,-3.19766592553733,0.999179641917484,0.999999847898197,115,0.999179641917484
"GO:0042391 regulation of membrane potential",0.999268076606174,-3.19892372373295,0.999268076606174,0.999999847898197,272,0.999268076606174
"GO:0008380 RNA splicing",0.999323032467689,-3.22738630214745,0.999323032467689,0.999999847898197,319,0.999323032467689
"GO:0001503 ossification",0.999328273327709,-3.22282278439765,0.999328273327709,0.999999847898197,280,0.999328273327709
"GO:0006397 mRNA processing",0.999444608798651,-3.27937598457217,0.999444608798651,0.999999847898197,393,0.999444608798651
"GO:0042692 muscle cell differentiation",0.999446069509176,-3.27952117122701,0.999446069509176,0.999999847898197,294,0.999446069509176
"GO:0071363 cellular response to growth factor stimulus",0.999458229635927,-3.27960757820578,0.999458229635927,0.999999847898197,429,0.999458229635927
"GO:0034660 ncRNA metabolic process",0.999463382443023,-3.297254307497,0.999463382443023,0.999999847898197,288,0.999463382443023
"GO:0070848 response to growth factor stimulus",0.999535796352891,-3.32317839403815,0.999535796352891,0.999999847898197,442,0.999535796352891
"GO:0018196 peptidyl-asparagine modification",0.999561581883394,-3.40422275383257,0.999561581883394,0.999999847898197,93,0.999561581883394
"GO:0005996 monosaccharide metabolic process",0.999568578430802,-3.35252321160895,0.999568578430802,0.999999847898197,269,0.999568578430802
"GO:0044257 cellular protein catabolic process",0.999578185111829,-3.353997386773,0.999578185111829,0.999999847898197,422,0.999578185111829
"GO:0018279 protein N-linked glycosylation via asparagine",0.999587540004563,-3.42312742029904,0.999587540004563,0.999999847898197,92,0.999587540004563
"GO:0048729 tissue morphogenesis",0.999602842357138,-3.36593891991409,0.999602842357138,0.999999847898197,479,0.999602842357138
"GO:0022904 respiratory electron transport chain",0.999694419600207,-3.50772177897519,0.999694419600207,0.999999847898197,110,0.999694419600207
"GO:0006986 response to unfolded protein",0.999705311643774,-3.49256001133314,0.999705311643774,0.999999847898197,133,0.999705311643774
"GO:0035966 response to topologically incorrect protein",0.999716223919026,-3.50048076325327,0.999716223919026,0.999999847898197,140,0.999716223919026
"GO:0022900 electron transport chain",0.999731135434424,-3.5187810206129,0.999731135434424,0.999999847898197,149,0.999731135434424
"GO:0044262 cellular carbohydrate metabolic process",0.999753767179978,-3.51500304359656,0.999753767179978,0.999999847898197,210,0.999753767179978
"GO:0061061 muscle structure development",0.999783475560083,-3.53313187164364,0.999783475560083,0.999999847898197,461,0.999783475560083
"GO:0003007 heart morphogenesis",0.999784517081273,-3.55663293914001,0.999784517081273,0.999999847898197,177,0.999784517081273
"GO:0051603 proteolysis involved in cellular protein catabolic process",0.999814936861653,-3.5806521435986,0.999814936861653,0.999999847898197,408,0.999814936861653
"GO:0016051 carbohydrate biosynthetic process",0.999850213299201,-3.65874952693196,0.999850213299201,0.999999847898197,164,0.999850213299201
"GO:0045333 cellular respiration",0.999856209299079,-3.68499628958715,0.999856209299079,0.999999847898197,162,0.999856209299079
"GO:0006457 protein folding",0.999864185188065,-3.67840950797073,0.999864185188065,0.999999847898197,213,0.999864185188065
"GO:0019318 hexose metabolic process",0.999884855194847,-3.71447206594988,0.999884855194847,0.999999847898197,245,0.999884855194847
"GO:0048193 Golgi vesicle transport",0.999900422587388,-3.77683333773424,0.999900422587388,0.999999847898197,181,0.999900422587388
"GO:0043632 modification-dependent macromolecule catabolic process",0.999912276029173,-3.77734950575973,0.999912276029173,0.999999847898197,390,0.999912276029173
"GO:0006511 ubiquitin-dependent protein catabolic process",0.999918234952035,-3.79586196661821,0.999918234952035,0.999999847898197,381,0.999918234952035
"GO:0019941 modification-dependent protein catabolic process",0.999920239418161,-3.8017697697326,0.999920239418161,0.999999847898197,387,0.999920239418161
"GO:0006006 glucose metabolic process",0.999926118527295,-3.83450110030519,0.999926118527295,0.999999847898197,209,0.999926118527295
"GO:0006412 translation",0.99996551311415,-4.00570610617063,0.99996551311415,0.999999847898197,458,0.99996551311415
"GO:0016044 cellular membrane organization",0.999984184327374,-4.18687176536227,0.999984184327374,0.999999847898197,423,0.999984184327374
"GO:0061024 membrane organization",0.999991606639979,-4.33158061668991,0.999991606639979,0.999999847898197,428,0.999991606639979
"GO:0015980 energy derivation by oxidation of organic compounds",0.999993655002321,-4.40467586872143,0.999993655002321,0.999999847898197,329,0.999993655002321
"GO:0007507 heart development",0.999997865331457,-4.63516548077938,0.999997865331457,0.999999847898197,384,0.999997865331457
"GO:0006091 generation of precursor metabolites and energy",0.999999847898197,-5.16519055593704,0.999999847898197,0.999999847898197,450,0.999999847898197
"GO:0000003 reproduction",NA,NA,NA,NA,1564,NA
"GO:0000012 single strand break repair",NA,NA,NA,NA,7,NA
"GO:0000019 regulation of mitotic recombination",NA,NA,NA,NA,4,NA
"GO:0000022 mitotic spindle elongation",NA,NA,NA,NA,2,NA
"GO:0000023 maltose metabolic process",NA,NA,NA,NA,1,NA
"GO:0000028 ribosomal small subunit assembly",NA,NA,NA,NA,7,NA
"GO:0000046 autophagic vacuole fusion",NA,NA,NA,NA,2,NA
"GO:0000054 ribosomal subunit export from nucleus",NA,NA,NA,NA,2,NA
"GO:0000056 ribosomal small subunit export from nucleus",NA,NA,NA,NA,1,NA
"GO:0000059 protein import into nucleus, docking",NA,NA,NA,NA,2,NA
"GO:0000066 mitochondrial ornithine transport",NA,NA,NA,NA,2,NA
"GO:0000072 M phase specific microtubule process",NA,NA,NA,NA,2,NA
"GO:0000088 mitotic prophase",NA,NA,NA,NA,2,NA
"GO:0000089 mitotic metaphase",NA,NA,NA,NA,6,NA
"GO:0000093 mitotic telophase",NA,NA,NA,NA,1,NA
"GO:0000101 sulfur amino acid transport",NA,NA,NA,NA,4,NA
"GO:0000103 sulfate assimilation",NA,NA,NA,NA,3,NA
"GO:0000105 histidine biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0000114 regulation of transcription involved in G1 phase of mitotic cell cycle",NA,NA,NA,NA,2,NA
"GO:0000115 regulation of transcription involved in S phase of mitotic cell cycle",NA,NA,NA,NA,2,NA
"GO:0000117 regulation of transcription involved in G2/M-phase of mitotic cell cycle",NA,NA,NA,NA,2,NA
"GO:0000122 negative regulation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,501,NA
"GO:0000154 rRNA modification",NA,NA,NA,NA,2,NA
"GO:0000160 phosphorelay signal transduction system",NA,NA,NA,NA,1,NA
"GO:0000165 MAPK cascade",NA,NA,NA,NA,525,NA
"GO:0000173 inactivation of MAPK activity involved in osmosensory signaling pathway",NA,NA,NA,NA,1,NA
"GO:0000183 chromatin silencing at rDNA",NA,NA,NA,NA,8,NA
"GO:0000185 activation of MAPKKK activity",NA,NA,NA,NA,7,NA
"GO:0000189 MAPK import into nucleus",NA,NA,NA,NA,3,NA
"GO:0000212 meiotic spindle organization",NA,NA,NA,NA,4,NA
"GO:0000237 leptotene",NA,NA,NA,NA,1,NA
"GO:0000238 zygotene",NA,NA,NA,NA,1,NA
"GO:0000239 pachytene",NA,NA,NA,NA,8,NA
"GO:0000240 diplotene",NA,NA,NA,NA,1,NA
"GO:0000244 assembly of spliceosomal tri-snRNP",NA,NA,NA,NA,6,NA
"GO:0000255 allantoin metabolic process",NA,NA,NA,NA,5,NA
"GO:0000256 allantoin catabolic process",NA,NA,NA,NA,1,NA
"GO:0000270 peptidoglycan metabolic process",NA,NA,NA,NA,7,NA
"GO:0000278 mitotic cell cycle",NA,NA,NA,NA,770,NA
"GO:0000279 M phase",NA,NA,NA,NA,532,NA
"GO:0000290 deadenylation-dependent decapping of nuclear-transcribed mRNA",NA,NA,NA,NA,5,NA
"GO:0000296 spermine transport",NA,NA,NA,NA,1,NA
"GO:0000305 response to oxygen radical",NA,NA,NA,NA,1,NA
"GO:0000320 re-entry into mitotic cell cycle",NA,NA,NA,NA,9,NA
"GO:0000338 protein deneddylation",NA,NA,NA,NA,9,NA
"GO:0000354 cis assembly of pre-catalytic spliceosome",NA,NA,NA,NA,2,NA
"GO:0000379 tRNA-type intron splice site recognition and cleavage",NA,NA,NA,NA,1,NA
"GO:0000389 mRNA 3'-splice site recognition",NA,NA,NA,NA,5,NA
"GO:0000394 RNA splicing, via endonucleolytic cleavage and ligation",NA,NA,NA,NA,6,NA
"GO:0000395 mRNA 5'-splice site recognition",NA,NA,NA,NA,3,NA
"GO:0000409 regulation of transcription by galactose",NA,NA,NA,NA,1,NA
"GO:0000411 positive regulation of transcription by galactose",NA,NA,NA,NA,1,NA
"GO:0000414 regulation of histone H3-K36 methylation",NA,NA,NA,NA,2,NA
"GO:0000415 negative regulation of histone H3-K36 methylation",NA,NA,NA,NA,1,NA
"GO:0000416 positive regulation of histone H3-K36 methylation",NA,NA,NA,NA,1,NA
"GO:0000422 mitochondrion degradation",NA,NA,NA,NA,7,NA
"GO:0000429 carbon catabolite regulation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,4,NA
"GO:0000430 regulation of transcription from RNA polymerase II promoter by glucose",NA,NA,NA,NA,3,NA
"GO:0000431 regulation of transcription from RNA polymerase II promoter by galactose",NA,NA,NA,NA,1,NA
"GO:0000432 positive regulation of transcription from RNA polymerase II promoter by glucose",NA,NA,NA,NA,3,NA
"GO:0000433 negative regulation of transcription from RNA polymerase II promoter by glucose",NA,NA,NA,NA,1,NA
"GO:0000435 positive regulation of transcription from RNA polymerase II promoter by galactose",NA,NA,NA,NA,1,NA
"GO:0000436 carbon catabolite activation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,4,NA
"GO:0000437 carbon catabolite repression of transcription from RNA polymerase II promoter",NA,NA,NA,NA,1,NA
"GO:0000447 endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,4,NA
"GO:0000461 endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,2,NA
"GO:0000462 maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,6,NA
"GO:0000463 maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,2,NA
"GO:0000466 maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,6,NA
"GO:0000469 cleavage involved in rRNA processing",NA,NA,NA,NA,4,NA
"GO:0000470 maturation of LSU-rRNA",NA,NA,NA,NA,2,NA
"GO:0000472 endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,2,NA
"GO:0000478 endonucleolytic cleavage involved in rRNA processing",NA,NA,NA,NA,4,NA
"GO:0000479 endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,4,NA
"GO:0000480 endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",NA,NA,NA,NA,2,NA
"GO:0000491 small nucleolar ribonucleoprotein complex assembly",NA,NA,NA,NA,3,NA
"GO:0000492 box C/D snoRNP assembly",NA,NA,NA,NA,3,NA
"GO:0000710 meiotic mismatch repair",NA,NA,NA,NA,4,NA
"GO:0000712 resolution of meiotic recombination intermediates",NA,NA,NA,NA,8,NA
"GO:0000715 nucleotide-excision repair, DNA damage recognition",NA,NA,NA,NA,2,NA
"GO:0000717 nucleotide-excision repair, DNA duplex unwinding",NA,NA,NA,NA,1,NA
"GO:0000720 pyrimidine dimer repair by nucleotide-excision repair",NA,NA,NA,NA,3,NA
"GO:0000729 DNA double-strand break processing",NA,NA,NA,NA,9,NA
"GO:0000730 DNA recombinase assembly",NA,NA,NA,NA,5,NA
"GO:0000731 DNA synthesis involved in DNA repair",NA,NA,NA,NA,9,NA
"GO:0000733 DNA strand renaturation",NA,NA,NA,NA,8,NA
"GO:0000741 karyogamy",NA,NA,NA,NA,1,NA
"GO:0000820 regulation of glutamine family amino acid metabolic process",NA,NA,NA,NA,2,NA
"GO:0000902 cell morphogenesis",NA,NA,NA,NA,938,NA
"GO:0000904 cell morphogenesis involved in differentiation",NA,NA,NA,NA,692,NA
"GO:0000912 assembly of actomyosin apparatus involved in cell cycle cytokinesis",NA,NA,NA,NA,1,NA
"GO:0000915 cytokinesis, actomyosin contractile ring assembly",NA,NA,NA,NA,1,NA
"GO:0000917 barrier septum assembly",NA,NA,NA,NA,2,NA
"GO:0000920 cytokinetic cell separation",NA,NA,NA,NA,4,NA
"GO:0000921 septin ring assembly",NA,NA,NA,NA,1,NA
"GO:0000957 mitochondrial RNA catabolic process",NA,NA,NA,NA,2,NA
"GO:0000958 mitochondrial mRNA catabolic process",NA,NA,NA,NA,2,NA
"GO:0000960 regulation of mitochondrial RNA catabolic process",NA,NA,NA,NA,2,NA
"GO:0000962 positive regulation of mitochondrial RNA catabolic process",NA,NA,NA,NA,2,NA
"GO:0000963 mitochondrial RNA processing",NA,NA,NA,NA,4,NA
"GO:0000964 mitochondrial RNA 5'-end processing",NA,NA,NA,NA,1,NA
"GO:0000965 mitochondrial RNA 3'-end processing",NA,NA,NA,NA,2,NA
"GO:0000966 RNA 5'-end processing",NA,NA,NA,NA,4,NA
"GO:0000967 rRNA 5'-end processing",NA,NA,NA,NA,2,NA
"GO:0000972 transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery",NA,NA,NA,NA,1,NA
"GO:0001079 nitrogen catabolite regulation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,1,NA
"GO:0001080 nitrogen catabolite activation of transcription from RNA polymerase II promoter",NA,NA,NA,NA,1,NA
"GO:0001100 negative regulation of exit from mitosis",NA,NA,NA,NA,1,NA
"GO:0001180 transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript",NA,NA,NA,NA,1,NA
"GO:0001188 RNA polymerase I transcriptional preinitiation complex assembly",NA,NA,NA,NA,1,NA
"GO:0001189 RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript",NA,NA,NA,NA,1,NA
"GO:0001207 histone displacement",NA,NA,NA,NA,1,NA
"GO:0001300 chronological cell aging",NA,NA,NA,NA,2,NA
"GO:0001301 progressive alteration of chromatin involved in cell aging",NA,NA,NA,NA,2,NA
"GO:0001302 replicative cell aging",NA,NA,NA,NA,5,NA
"GO:0001304 progressive alteration of chromatin involved in replicative cell aging",NA,NA,NA,NA,2,NA
"GO:0001306 age-dependent response to oxidative stress",NA,NA,NA,NA,3,NA
"GO:0001309 age-dependent telomere shortening",NA,NA,NA,NA,2,NA
"GO:0001315 age-dependent response to reactive oxygen species",NA,NA,NA,NA,1,NA
"GO:0001507 acetylcholine catabolic process in synaptic cleft",NA,NA,NA,NA,2,NA
"GO:0001514 selenocysteine incorporation",NA,NA,NA,NA,6,NA
"GO:0001519 peptide amidation",NA,NA,NA,NA,2,NA
"GO:0001543 ovarian follicle rupture",NA,NA,NA,NA,2,NA
"GO:0001544 initiation of primordial ovarian follicle growth",NA,NA,NA,NA,1,NA
"GO:0001546 preantral ovarian follicle growth",NA,NA,NA,NA,2,NA
"GO:0001547 antral ovarian follicle growth",NA,NA,NA,NA,6,NA
"GO:0001550 ovarian cumulus expansion",NA,NA,NA,NA,2,NA
"GO:0001552 ovarian follicle atresia",NA,NA,NA,NA,1,NA
"GO:0001554 luteolysis",NA,NA,NA,NA,5,NA
"GO:0001555 oocyte growth",NA,NA,NA,NA,2,NA
"GO:0001560 regulation of cell growth by extracellular stimulus",NA,NA,NA,NA,3,NA
"GO:0001561 fatty acid alpha-oxidation",NA,NA,NA,NA,6,NA
"GO:0001574 ganglioside biosynthetic process",NA,NA,NA,NA,7,NA
"GO:0001575 globoside metabolic process",NA,NA,NA,NA,1,NA
"GO:0001579 medium-chain fatty acid transport",NA,NA,NA,NA,2,NA
"GO:0001580 detection of chemical stimulus involved in sensory perception of bitter taste",NA,NA,NA,NA,7,NA
"GO:0001581 detection of chemical stimulus involved in sensory perception of sour taste",NA,NA,NA,NA,1,NA
"GO:0001582 detection of chemical stimulus involved in sensory perception of sweet taste",NA,NA,NA,NA,2,NA
"GO:0001660 fever generation",NA,NA,NA,NA,8,NA
"GO:0001661 conditioned taste aversion",NA,NA,NA,NA,4,NA
"GO:0001672 regulation of chromatin assembly or disassembly",NA,NA,NA,NA,5,NA
"GO:0001675 acrosome assembly",NA,NA,NA,NA,8,NA
"GO:0001680 tRNA 3'-terminal CCA addition",NA,NA,NA,NA,1,NA
"GO:0001682 tRNA 5'-leader removal",NA,NA,NA,NA,1,NA
"GO:0001692 histamine metabolic process",NA,NA,NA,NA,2,NA
"GO:0001694 histamine biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0001696 gastric acid secretion",NA,NA,NA,NA,8,NA
"GO:0001705 ectoderm formation",NA,NA,NA,NA,2,NA
"GO:0001712 ectodermal cell fate commitment",NA,NA,NA,NA,1,NA
"GO:0001714 endodermal cell fate specification",NA,NA,NA,NA,8,NA
"GO:0001715 ectodermal cell fate specification",NA,NA,NA,NA,1,NA
"GO:0001731 formation of translation preinitiation complex",NA,NA,NA,NA,2,NA
"GO:0001732 formation of translation initiation complex",NA,NA,NA,NA,2,NA
"GO:0001743 optic placode formation",NA,NA,NA,NA,3,NA
"GO:0001757 somite specification",NA,NA,NA,NA,5,NA
"GO:0001765 membrane raft assembly",NA,NA,NA,NA,3,NA
"GO:0001766 membrane raft polarization",NA,NA,NA,NA,3,NA
"GO:0001767 establishment of lymphocyte polarity",NA,NA,NA,NA,5,NA
"GO:0001768 establishment of T cell polarity",NA,NA,NA,NA,5,NA
"GO:0001771 immunological synapse formation",NA,NA,NA,NA,5,NA
"GO:0001774 microglial cell activation",NA,NA,NA,NA,6,NA
"GO:0001775 cell activation",NA,NA,NA,NA,743,NA
"GO:0001777 T cell homeostatic proliferation",NA,NA,NA,NA,3,NA
"GO:0001778 plasma membrane repair",NA,NA,NA,NA,7,NA
"GO:0001780 neutrophil homeostasis",NA,NA,NA,NA,7,NA
"GO:0001781 neutrophil apoptotic process",NA,NA,NA,NA,4,NA
"GO:0001787 natural killer cell proliferation",NA,NA,NA,NA,8,NA
"GO:0001788 antibody-dependent cellular cytotoxicity",NA,NA,NA,NA,1,NA
"GO:0001794 type IIa hypersensitivity",NA,NA,NA,NA,3,NA
"GO:0001796 regulation of type IIa hypersensitivity",NA,NA,NA,NA,3,NA
"GO:0001798 positive regulation of type IIa hypersensitivity",NA,NA,NA,NA,3,NA
"GO:0001802 type III hypersensitivity",NA,NA,NA,NA,2,NA
"GO:0001803 regulation of type III hypersensitivity",NA,NA,NA,NA,2,NA
"GO:0001805 positive regulation of type III hypersensitivity",NA,NA,NA,NA,2,NA
"GO:0001806 type IV hypersensitivity",NA,NA,NA,NA,4,NA
"GO:0001807 regulation of type IV hypersensitivity",NA,NA,NA,NA,3,NA
"GO:0001808 negative regulation of type IV hypersensitivity",NA,NA,NA,NA,2,NA
"GO:0001809 positive regulation of type IV hypersensitivity",NA,NA,NA,NA,1,NA
"GO:0001810 regulation of type I hypersensitivity",NA,NA,NA,NA,2,NA
"GO:0001812 positive regulation of type I hypersensitivity",NA,NA,NA,NA,2,NA
"GO:0001820 serotonin secretion",NA,NA,NA,NA,8,NA
"GO:0001821 histamine secretion",NA,NA,NA,NA,6,NA
"GO:0001826 inner cell mass cell differentiation",NA,NA,NA,NA,3,NA
"GO:0001828 inner cell mass cellular morphogenesis",NA,NA,NA,NA,1,NA
"GO:0001831 trophectodermal cellular morphogenesis",NA,NA,NA,NA,3,NA
"GO:0001834 trophectodermal cell proliferation",NA,NA,NA,NA,1,NA
"GO:0001835 blastocyst hatching",NA,NA,NA,NA,3,NA
"GO:0001839 neural plate morphogenesis",NA,NA,NA,NA,8,NA
"GO:0001842 neural fold formation",NA,NA,NA,NA,6,NA
"GO:0001844 protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",NA,NA,NA,NA,4,NA
"GO:0001845 phagolysosome assembly",NA,NA,NA,NA,8,NA
"GO:0001865 NK T cell differentiation",NA,NA,NA,NA,6,NA
"GO:0001866 NK T cell proliferation",NA,NA,NA,NA,5,NA
"GO:0001867 complement activation, lectin pathway",NA,NA,NA,NA,8,NA
"GO:0001868 regulation of complement activation, lectin pathway",NA,NA,NA,NA,2,NA
"GO:0001869 negative regulation of complement activation, lectin pathway",NA,NA,NA,NA,2,NA
"GO:0001878 response to yeast",NA,NA,NA,NA,3,NA
"GO:0001880 Mullerian duct regression",NA,NA,NA,NA,5,NA
"GO:0001886 endothelial cell morphogenesis",NA,NA,NA,NA,9,NA
"GO:0001887 selenium compound metabolic process",NA,NA,NA,NA,3,NA
"GO:0001895 retina homeostasis",NA,NA,NA,NA,7,NA
"GO:0001896 autolysis",NA,NA,NA,NA,1,NA
"GO:0001897 cytolysis by symbiont of host cells",NA,NA,NA,NA,2,NA
"GO:0001905 activation of membrane attack complex",NA,NA,NA,NA,3,NA
"GO:0001907 killing by symbiont of host cells",NA,NA,NA,NA,2,NA
"GO:0001911 negative regulation of leukocyte mediated cytotoxicity",NA,NA,NA,NA,5,NA
"GO:0001915 negative regulation of T cell mediated cytotoxicity",NA,NA,NA,NA,4,NA
"GO:0001920 negative regulation of receptor recycling",NA,NA,NA,NA,2,NA
"GO:0001921 positive regulation of receptor recycling",NA,NA,NA,NA,9,NA
"GO:0001922 B-1 B cell homeostasis",NA,NA,NA,NA,2,NA
"GO:0001923 B-1 B cell differentiation",NA,NA,NA,NA,1,NA
"GO:0001927 exocyst assembly",NA,NA,NA,NA,2,NA
"GO:0001928 regulation of exocyst assembly",NA,NA,NA,NA,2,NA
"GO:0001932 regulation of protein phosphorylation",NA,NA,NA,NA,805,NA
"GO:0001934 positive regulation of protein phosphorylation",NA,NA,NA,NA,569,NA
"GO:0001944 vasculature development",NA,NA,NA,NA,516,NA
"GO:0001949 sebaceous gland cell differentiation",NA,NA,NA,NA,1,NA
"GO:0001955 blood vessel maturation",NA,NA,NA,NA,6,NA
"GO:0001956 positive regulation of neurotransmitter secretion",NA,NA,NA,NA,6,NA
"GO:0001957 intramembranous ossification",NA,NA,NA,NA,6,NA
"GO:0001969 regulation of activation of membrane attack complex",NA,NA,NA,NA,3,NA
"GO:0001970 positive regulation of activation of membrane attack complex",NA,NA,NA,NA,2,NA
"GO:0001971 negative regulation of activation of membrane attack complex",NA,NA,NA,NA,1,NA
"GO:0001973 adenosine receptor signaling pathway",NA,NA,NA,NA,5,NA
"GO:0001978 regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback",NA,NA,NA,NA,4,NA
"GO:0001979 regulation of systemic arterial blood pressure by chemoreceptor signaling",NA,NA,NA,NA,1,NA
"GO:0001980 regulation of systemic arterial blood pressure by ischemic conditions",NA,NA,NA,NA,2,NA
"GO:0001982 baroreceptor response to decreased systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0001983 baroreceptor response to increased systemic arterial blood pressure",NA,NA,NA,NA,3,NA
"GO:0001984 vasodilation of artery involved in baroreceptor response to increased systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0001985 negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0001986 negative regulation of the force of heart contraction involved in baroreceptor response to increased systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0001987 vasoconstriction of artery involved in baroreceptor response to lowering of systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0001992 regulation of systemic arterial blood pressure by vasopressin",NA,NA,NA,NA,3,NA
"GO:0001993 regulation of systemic arterial blood pressure by norepinephrine-epinephrine",NA,NA,NA,NA,8,NA
"GO:0001994 norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure",NA,NA,NA,NA,3,NA
"GO:0001996 positive regulation of heart rate by epinephrine-norepinephrine",NA,NA,NA,NA,4,NA
"GO:0001997 positive regulation of the force of heart contraction by epinephrine-norepinephrine",NA,NA,NA,NA,3,NA
"GO:0001998 angiotensin mediated vasoconstriction involved in regulation of systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0001999 renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure",NA,NA,NA,NA,4,NA
"GO:0002001 renin secretion into blood stream",NA,NA,NA,NA,3,NA
"GO:0002002 regulation of angiotensin levels in blood",NA,NA,NA,NA,8,NA
"GO:0002003 angiotensin maturation",NA,NA,NA,NA,2,NA
"GO:0002005 angiotensin catabolic process in blood",NA,NA,NA,NA,3,NA
"GO:0002007 detection of hypoxic conditions in blood by chemoreceptor signaling",NA,NA,NA,NA,1,NA
"GO:0002014 vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0002017 regulation of blood volume by renal aldosterone",NA,NA,NA,NA,2,NA
"GO:0002018 renin-angiotensin regulation of aldosterone production",NA,NA,NA,NA,4,NA
"GO:0002019 regulation of renal output by angiotensin",NA,NA,NA,NA,3,NA
"GO:0002023 reduction of food intake in response to dietary excess",NA,NA,NA,NA,2,NA
"GO:0002024 diet induced thermogenesis",NA,NA,NA,NA,6,NA
"GO:0002025 vasodilation by norepinephrine-epinephrine involved in regulation of systemic arterial blood pressure",NA,NA,NA,NA,3,NA
"GO:0002030 inhibitory G-protein coupled receptor phosphorylation",NA,NA,NA,NA,1,NA
"GO:0002032 desensitization of G-protein coupled receptor protein signaling pathway by arrestin",NA,NA,NA,NA,2,NA
"GO:0002033 vasodilation by angiotensin involved in regulation of systemic arterial blood pressure",NA,NA,NA,NA,1,NA
"GO:0002034 regulation of blood vessel size by renin-angiotensin",NA,NA,NA,NA,4,NA
"GO:0002035 brain renin-angiotensin system",NA,NA,NA,NA,5,NA
"GO:0002036 regulation of L-glutamate transport",NA,NA,NA,NA,2,NA
"GO:0002037 negative regulation of L-glutamate transport",NA,NA,NA,NA,1,NA
"GO:0002041 intussusceptive angiogenesis",NA,NA,NA,NA,1,NA
"GO:0002043 blood vessel endothelial cell proliferation involved in sprouting angiogenesis",NA,NA,NA,NA,4,NA
"GO:0002051 osteoblast fate commitment",NA,NA,NA,NA,4,NA
"GO:0002066 columnar/cuboidal epithelial cell development",NA,NA,NA,NA,9,NA
"GO:0002067 glandular epithelial cell differentiation",NA,NA,NA,NA,7,NA
"GO:0002068 glandular epithelial cell development",NA,NA,NA,NA,1,NA
"GO:0002069 columnar/cuboidal epithelial cell maturation",NA,NA,NA,NA,4,NA
"GO:0002071 glandular epithelial cell maturation",NA,NA,NA,NA,1,NA
"GO:0002072 optic cup morphogenesis involved in camera-type eye development",NA,NA,NA,NA,7,NA
"GO:0002074 extraocular skeletal muscle development",NA,NA,NA,NA,3,NA
"GO:0002077 acrosome matrix dispersal",NA,NA,NA,NA,1,NA
"GO:0002082 regulation of oxidative phosphorylation",NA,NA,NA,NA,3,NA
"GO:0002084 protein depalmitoylation",NA,NA,NA,NA,1,NA
"GO:0002085 inhibition of neuroepithelial cell differentiation",NA,NA,NA,NA,1,NA
